Date,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,# Of Offenses
2011-10-02,21,Robbery,17E10,18A,5900-5999,BISSONNET,ST,-,1
2011-10-02,21,Robbery,19G40,18A,11700-11799,BISSONNET,ST,-,1
2011-10-03,00,Robbery,18F50,13R,5900-5999,FONDREN,RD,-,1
2011-10-03,00,Robbery,18F60,18A,8300-8399,SANDS POINT,DR,-,1
2011-10-03,00,Robbery,17E30,13R,8600-8699,GUSTINE,LN,-,1
2011-10-03,14,Robbery,3B10,18A,3200-3299,MANGUM,-,-,1
2011-10-03,15,Robbery,14D10,13B,5700-5799,CULLEN,BLVD,-,1
2011-10-03,16,Robbery,17E30,120,8600-8699,GESSNER,DR,S,1
2011-10-03,17,Robbery,19G30,18T,12400-12499,BELLAIRE,BLVD,-,1
2011-10-03,23,Robbery,17E20,13R,7200-7299,BISSONNET,ST,-,1
2011-10-03,23,Robbery,3B10,18A,3700-3799,WATONGA,BLVD,-,1
2011-10-04,00,Robbery,1A10,13B,1200-1299,SAN JACINTO,-,-,1
2011-10-04,09,Robbery,19G10,18A,9800-9899,CLUB CREEK,DR,-,1
2011-10-04,12,Robbery,14D30,18C,6900-6999,MARTIN LUTHER KING,BLVD,-,1
2011-10-04,12,Robbery,4F10,20A,10100-10199,WESTVIEW,-,-,1
2011-09-24,18,Robbery,6B10,18A,12000-12099,PRIVADA SARATOGA,AVE,-,1
2011-10-04,15,Robbery,19G30,13R,7600-7699,COOK,RD,-,1
2011-10-04,17,Robbery,18F50,070,7200-7299,BELLERIVE,DR,-,1
2011-10-04,16,Robbery,19G10,13R,8300-8399,WILCREST,DR,-,1
2011-10-04,17,Robbery,10H40,120,4200-4299,SAN JACINTO,-,-,1
2011-10-04,20,Robbery,3B10,20D,6700-6799,FELDSPAR,-,-,1
2011-10-04,20,Robbery,6B60,18G,1000-1099,RANKIN,RD,W,1
2011-10-04,21,Robbery,10H50,070,3000-3099,ELGIN,ST,-,1
2011-10-05,00,Robbery,7C20,13R,2300-2399,HUTTON,-,-,1
2011-10-05,00,Robbery,6B60,23S,12400-12499,KUYKENDAHL,RD,-,1
2011-10-05,00,Robbery,9C40,13R,1200-1299,EVANSTON,ST,-,1
2011-10-05,00,Robbery,16E20,20R,14200-14299,BATHURST,DR,-,1
2011-10-05,04,Robbery,19G10,18A,9900-9999,CLUB CREEK,DR,-,1
2011-10-05,14,Robbery,19G20,20D,8100-8199,LEAMONT,-,-,1
2011-10-05,14,Robbery,19G30,13R,8600-8699,DAIRY ASHFORD,-,S,1
2011-10-05,12,Robbery,7C10,13R,5500-5599,FARMER,ST,-,1
2011-10-05,16,Robbery,16E20,13R,4300-4399,DALMATIAN,DR,-,1
2011-10-05,17,Robbery,19G10,18T,8400-8499,WEST SAM HOUSTON,PKWY,S,1
2011-10-05,18,Robbery,13D20,18G,7500-7599,BELLFORT,ST,-,1
2011-10-05,18,Robbery,12D20,080,9900-9999,FUQUA,ST,-,1
2011-10-05,18,Robbery,12D70,080,100-199,BAYBROOK MALL,-,-,1
2011-10-05,22,Robbery,2A20,13R,500-599,KELLEY,-,-,1
2011-10-05,21,Robbery,5F30,18A,7400-7499,HILLMONT,-,-,1
2011-10-05,22,Robbery,18F50,18A,6200-6299,MARINETTE,DR,-,1
2011-10-06,01,Robbery,17E10,20A,6400-6499,MAPLERIDGE,-,-,1
2011-10-06,01,Robbery,20G80,20A,14900-14999,RICHMOND,AVE,S,1
2011-10-06,07,Robbery,8C50,120,9400-9499,MESA,DR,-,1
2011-10-06,12,Robbery,19G10,20A,9200-9299,WOODFAIR,DR,-,1
2011-10-06,18,Robbery,13D20,09D,8200-8299,BROADWAY,ST,-,1
2011-10-06,21,Robbery,19G10,20D,9300-9399,EAGLE CREEK,DR,-,1
2011-10-07,00,Robbery,19G30,20A,7500-7599,COOK,RD,-,1
2011-10-07,02,Robbery,17E40,18A,6400-6499,BELLFORT,ST,W,1
2011-10-07,05,Robbery,17E20,18A,7000-7099,BEECHNUT,ST,-,1
2011-10-07,06,Robbery,17E40,18A,10300-10399,SANDPIPER,DR,-,1
2011-10-07,04,Robbery,17E10,20A,7200-7299,HILLCROFT,-,-,1
2011-10-07,01,Robbery,10H40,13R,2200-2299,MAIN,ST,-,1
2011-10-08,07,Robbery,15E20,13R,12500-12599,HILLCROFT,-,-,1
2011-10-07,02,Robbery,18F10,18A,9900-9999,MEMORIAL,DR,-,1
2011-10-06,20,Robbery,6B40,20R,8900-8999,DEER TRAIL,DR,-,1
2011-10-07,14,Robbery,13D40,18T,8500-8599,SOUTH SAM HOUSTON,PKWY,E,1
2011-10-07,19,Robbery,19G30,18A,7500-7599,COOK,RD,-,1
2011-10-07,19,Robbery,20G80,080,2800-2899,HWY 6,-,S,1
2011-10-01,02,Robbery,18F60,05P,6800-6899,GESSNER,DR,S,1
2011-10-07,19,Robbery,6B20,20R,5600-5699,BEALL,ST,-,1
2011-10-07,20,Robbery,18F30,18A,6400-6499,SKYLINE,DR,-,1
2011-10-07,20,Robbery,12D20,18A,10600-10699,SABO,RD,-,1
2011-10-07,21,Robbery,14D10,13B,3300-3399,ALICE,ST,-,1
2011-10-05,09,Robbery,14D20,250,5000-5099,REED,RD,-,1
2011-10-08,05,Robbery,17E40,13B,11200-11299,FONDREN,RD,-,1
2011-10-08,06,Robbery,14D30,23S,8100-8199,MARTIN LUTHER KING,BLVD,-,1
2011-10-08,06,Robbery,20G10,18A,10300-10399,HARWIN,DR,-,1
2011-10-08,10,Robbery,17E30,18T,9600-9699,GESSNER,DR,S,1
2011-10-08,02,Robbery,19G30,13R,6900-6999,BELLAIRE,BLVD,-,1
2011-10-08,13,Robbery,16E40,18T,6600-6699,FUQUA,ST,W,1
2011-10-08,17,Robbery,14D10,18O,3500-3599,YELLOWSTONE,BLVD,-,1
2011-10-08,18,Robbery,3B40,070,4500-4599,SHEPHERD,DR,N,1
2011-10-08,20,Robbery,10H50,13R,3000-3099,SCOTT,-,-,1
2011-10-08,19,Robbery,2A20,18N,5800-5899,FULTON,ST,-,1
2011-10-08,21,Robbery,11H30,13R,8300-8399,WINKLER,DR,-,1
2011-10-08,21,Robbery,18F30,13R,6300-6399,SKYLINE,DR,-,1
2011-10-08,21,Robbery,14D40,20R,4400-4499,BRISBANE,ST,-,1
2011-10-09,02,Robbery,5F30,18T,12300-12399,HEMPSTEAD,HWY,-,1
2011-10-09,02,Robbery,19G10,18A,10200-10299,BEECHNUT,ST,-,1
2011-10-09,02,Robbery,3B40,20A,4400-4499,SHEPHERD,DR,N,1
2011-10-09,02,Robbery,6B50,18A,200-299,PLAZA VERDE,DR,-,1
2011-10-09,02,Robbery,20G30,02B,2700-2799,ROGERDALE,RD,-,1
2011-10-09,02,Robbery,18F50,18T,7200-7299,HARWIN,DR,-,1
2011-10-09,03,Robbery,19G50,18N,9700-9799,BISSONNET,ST,-,1
2011-10-09,01,Robbery,4F30,13R,10700-10799,WESTVIEW,-,-,1
2011-10-09,04,Robbery,6B60,18A,700-799,GREENS,RD,-,1
2011-10-09,06,Robbery,16E20,070,5400-5499,ANDERSON,RD,-,1
2011-10-09,06,Robbery,14D30,20D,5300-5399,BURMA,-,-,1
2011-10-09,07,Robbery,6B50,05D,11000-11099,AIRLINE,DR,-,1
2011-10-08,11,Robbery,17E10,20A,5700-5799,GLENMONT,DR,-,1
2011-10-08,19,Robbery,7C30,13R,10200-10299,JENSEN,DR,-,1
2011-10-09,11,Robbery,6B40,20R,7100-7199,GOLDSPIER,ST,-,1
2011-10-09,19,Robbery,8C50,250,8700-8799,TIDWELL,RD,-,1
2011-10-09,20,Robbery,2A10,210,2700-2799,FULTON,ST,-,1
2011-10-09,20,Robbery,14D40,20D,4200-4299,GROTON,DR,-,1
2011-10-10,04,Robbery,14D20,13R,8100-8199,JUTLAND,-,-,1
2011-10-10,04,Robbery,20G10,18A,9700-9799,MEADOWGLEN,LN,-,1
2011-09-25,10,Robbery,18F50,18U,7500-7599,BELLAIRE,BLVD,-,1
2011-10-10,15,Robbery,6B60,18A,1200-1299,GRAND PLAZA,DR,-,1
2011-10-10,15,Robbery,9C20,24E,5800-5899,LYONS,-,-,1
2011-10-10,21,Robbery,4F10,070,10100-10199,LONG POINT,RD,-,1
2011-10-10,22,Robbery,19G30,18T,12900-12999,BELLAIRE,BLVD,-,1
2011-10-11,00,Robbery,2A20,13R,4500-4599,MAIN,-,N,1
2011-10-11,01,Robbery,20G10,13R,5900-5999,RANCHESTER,DR,-,1
2011-10-11,01,Robbery,17E30,20R,9300-9399,WILLOW MEADOW,DR,-,1
2011-10-11,04,Robbery,19G10,18C,9700-9799,BEECHNUT,ST,-,1
2011-10-10,03,Robbery,1A20,13R,800-899,PEDEN,-,-,1
2011-10-09,18,Robbery,3B40,20A,300-399,40TH 1/2,ST,E,1
2011-10-11,16,Robbery,20G10,18A,8700-8799,TOWN PARK,DR,-,1
2011-10-11,19,Robbery,19G30,18O,13100-13199,CLAREWOOD,DR,-,1
2011-10-11,20,Robbery,18F40,18A,6400-6499,WESTHEIMER,RD,-,1
2011-10-11,22,Robbery,19G50,20A,9800-9899,BISSONNET,ST,-,1
2011-10-11,22,Robbery,9C30,18O,4000-4099,MANITOU,DR,-,1
2011-10-11,22,Robbery,20G30,20A,3400-3499,WALNUT BEND,LN,-,1
2011-10-11,23,Robbery,20G30,13R,3400-3499,WALNUT BEND,LN,-,1
2011-10-11,23,Robbery,14D30,13R,8000-8099,MARTIN LUTHER KING,BLVD,-,1
2011-10-11,23,Robbery,6B50,18A,16100-16199,IMPERIAL VALLEY,DR,-,1
2011-10-08,02,Robbery,19G50,18A,11600-11699,BELLFORT,ST,W,1
2011-10-12,01,Robbery,18F40,20A,8100-8199,RICHMOND,AVE,-,1
2011-10-12,01,Robbery,20G40,18A,2400-2499,KIRKWOOD,DR,S,1
2011-10-12,02,Robbery,20G40,18A,11900-11999,OVERBROOK,LN,-,1
2011-10-11,03,Robbery,19G10,13R,10400-10499,BEECHNUT,ST,-,1
2011-10-12,04,Robbery,20G40,05D,2400-2499,KIRKWOOD,DR,S,1
2011-10-12,05,Robbery,18F60,18A,8300-8399,SANDS POINT,DR,-,1
2011-10-12,05,Robbery,20G10,18A,5800-5899,PARKFRONT,DR,-,1
2011-10-12,06,Robbery,20G40,20A,2100-2199,KIRKWOOD,DR,S,1
2011-10-08,02,Robbery,17E10,13R,6200-6299,GULFTON,-,-,1
2011-10-08,00,Robbery,1A20,13R,2300-2399,LOUISIANA,ST,-,1
2011-10-08,00,Robbery,15E40,20A,2100-2199,HOLLY HALL,-,-,1
2011-10-07,23,Robbery,7C10,13H,2200-2299,LORRAINE,ST,-,1
2011-10-07,22,Robbery,17E10,18A,6400-6499,ATWELL,DR,-,1
2011-10-08,04,Robbery,18F50,03B,7500-7599,MARINETTE,DR,-,1
2011-10-12,15,Robbery,18F20,18U,5000-5099,WESTHEIMER,RD,-,1
2011-10-07,21,Robbery,7C10,20D,2200-2299,CHEW,-,-,1
2011-10-07,03,Robbery,18F40,18R,6400-6499,WESTHEIMER,RD,-,1
2011-10-12,19,Robbery,20G40,20A,2300-2399,HAYES,RD,-,1
2011-10-12,20,Robbery,18F30,18A,6400-6499,SKYLINE,DR,-,1
2011-10-07,02,Robbery,14D10,13R,4600-4699,YELLOWSTONE,BLVD,-,1
2011-10-06,22,Robbery,17E10,13R,7000-7099,RENWICK,-,-,1
2011-10-12,21,Robbery,19G10,18A,9400-9499,WEST SAM HOUSTON,PKWY,S,1
2011-10-06,21,Robbery,1A20,13R,2100-2199,GILLETTE,ST,-,1
2011-10-13,04,Robbery,2A10,13B,1900-1999,FULTON,ST,-,1
2011-10-13,04,Robbery,6B60,20A,700-799,GREENS,RD,-,1
2011-10-13,09,Robbery,6B60,18M,12500-12599,NORTH,FWY,-,1
2011-10-13,09,Robbery,13D10,05R,6900-6999,SOUTH LP E,-,-,1
2011-10-13,09,Robbery,5F10,20R,7000-7099,SHAVELSON,-,-,1
2011-10-06,21,Robbery,3B10,18A,5600-5699,ANTOINE,DR,-,1
2011-10-13,01,Robbery,18F30,18A,6200-6299,FAIRDALE,LN,-,1
2011-10-06,21,Robbery,15E40,18A,8400-8499,CAMBRIDGE,ST,-,1
2011-10-06,20,Robbery,5F40,18S,7400-7499,GREENS,RD,W,1
2011-10-06,14,Robbery,9C40,18G,1200-1299,UVALDE,RD,-,1
2011-10-06,14,Robbery,15E30,09D,10000-10099,MAIN,ST,-,1
2011-10-06,10,Robbery,UNK,18O,0-99,OUTSIDE,-,-,1
2011-10-06,11,Robbery,13D20,23S,8800-8899,BROADWAY,ST,-,1
2011-10-13,21,Robbery,20G80,18A,2900-2999,BARKER CYPRESS,RD,S,1
2011-10-06,07,Robbery,7C30,18M,3800-3899,TIDWELL,RD,-,1
2011-10-06,01,Robbery,18F50,18S,9400-9499,RICHMOND,AVE,-,1
2011-10-14,04,Robbery,19G10,18A,9900-9999,CLUB CREEK,DR,-,1
2011-10-14,05,Robbery,10H50,13R,3400-3499,SCOTT,-,-,1
2011-10-14,10,Robbery,11H10,13R,800-899,77TH,ST,S,1
2011-10-14,10,Robbery,20G10,20A,5900-5999,RANCHESTER,DR,-,1
2011-10-12,20,Robbery,7C20,13R,3800-3899,LIBERTY,RD,-,1
2011-10-14,10,Robbery,5F30,05Q,13700-13799,NORTHWEST,FWY,-,1
2011-10-14,00,Robbery,15E30,20G,9200-9299,KAPRI,LN,-,1
2011-10-13,20,Robbery,14D40,120,13200-13299,CULLEN,BLVD,-,1
2011-10-14,12,Robbery,6B60,20A,17400-17499,IMPERIAL VALLEY,DR,-,1
2011-10-14,12,Robbery,3B10,05Z,5200-5299,34TH,ST,W,1
2011-10-06,00,Robbery,1A10,03B,1400-1499,NANCE,-,-,1
2011-10-14,14,Robbery,5F30,080,13700-13799,NORTHWEST,FWY,-,1
2011-10-14,14,Robbery,9C40,210,900-999,FEDERAL,RD,-,1
2011-10-05,23,Robbery,12D10,18S,10000-10099,GULF,FWY,-,1
2011-10-05,23,Robbery,12D70,18A,600-699,BARRINGER,LN,-,1
2011-10-05,23,Robbery,8C10,13R,7000-7099,HIRSCH,RD,-,1
2011-10-05,23,Robbery,10H60,250,2400-2499,SOUTHMORE,BLVD,-,1
2011-10-05,13,Robbery,19G30,18A,7500-7599,COOK,RD,-,1
2011-10-05,13,Robbery,19G30,13R,12300-12399,BELLAIRE,BLVD,-,1
2011-10-05,11,Robbery,17E30,18A,8700-8799,GUSTINE,LN,-,1
2011-10-05,11,Robbery,18F60,18A,6500-6599,GESSNER,DR,S,1
2011-10-05,10,Robbery,19G30,20A,7500-7599,COOK,RD,-,1
2011-10-05,11,Robbery,18F30,18G,3500-3599,HILLCROFT,-,-,1
2011-09-05,09,Robbery,12D60,250,16400-16499,SEA LARK,-,-,1
2011-10-05,09,Robbery,14D30,13R,8300-8399,MARTIN LUTHER KING,BLVD,-,1
2011-10-04,15,Robbery,20G40,13R,2300-2399,HAYES,RD,-,1
2011-10-15,11,Robbery,12D10,02B,1100-1199,EDGEBROOK,DR,-,1
2011-10-04,19,Robbery,8C60,13R,10400-10499,KELBURN,DR,-,1
2011-10-04,13,Robbery,16E30,18T,5500-5599,OREM,DR,W,1
2011-10-04,03,Robbery,17E10,18M,6800-6899,HORNWOOD,DR,-,1
2011-10-03,20,Robbery,12D60,20A,1200-1299,BAY AREA,BLVD,-,1
2011-10-15,18,Robbery,11H10,13R,7300-7399,HARRISBURG,BLVD,-,1
2011-10-15,19,Robbery,7C10,13R,1900-1999,CHEW,-,-,1
2011-10-15,19,Robbery,16E20,070,3500-3599,OREM,DR,W,1
2011-10-15,20,Robbery,1A10,13R,500-599,RUSK,-,-,1
2011-10-15,21,Robbery,14D40,20A,12000-12099,MARTIN LUTHER KING,BLVD,-,1
2011-10-15,21,Robbery,14D30,13R,5600-5699,WESTOVER,-,-,1
2011-10-15,21,Robbery,17E20,13R,10600-10699,FONDREN,RD,-,1
2011-10-03,20,Robbery,2A10,13R,100-199,PATTON,ST,-,1
2011-10-03,18,Robbery,6B50,20A,16300-16399,IMPERIAL VALLEY,DR,-,1
2011-10-16,00,Robbery,20G20,18C,700-799,WEST SAM HOUSTON,PKWY,S,1
2011-10-16,01,Robbery,11H10,13R,6500-6599,CANAL,ST,-,1
2011-10-16,01,Robbery,20G10,20A,8700-8799,TOWN PARK,DR,-,1
2011-10-02,02,Robbery,18F40,03B,9400-9499,BRIAR FOREST,DR,-,1
2011-10-03,13,Robbery,20G20,13R,1500-1599,WILCREST,DR,-,1
2011-10-03,12,Robbery,6B10,13R,100-199,FRELS,LN,-,1
2011-10-16,07,Robbery,6B30,13R,7400-7499,OAK ARBOR,DR,-,1
2011-10-15,02,Robbery,2A60,18A,2100-2199,TANNEHILL,DR,-,1
2011-10-16,08,Robbery,3B30,18B,4300-4399,ELLA,BLVD,-,1
2011-10-15,22,Robbery,13D40,18A,10200-10299,TELEPHONE,RD,-,1
2011-10-16,02,Robbery,15E40,18N,2400-2499,WESTRIDGE,ST,-,1
2011-10-16,02,Robbery,1A10,18P,900-999,MAIN,ST,-,1
2011-10-16,14,Robbery,10H50,13R,3400-3499,DREW,ST,-,1
2011-10-14,02,Robbery,20G30,18C,10400-10499,WESTHEIMER,RD,-,1
2011-10-02,16,Robbery,1A20,13R,600-699,WESTHEIMER,RD,-,1
2011-10-16,13,Robbery,19G20,13R,11200-11299,BELLAIRE,BLVD,-,1
2011-10-16,20,Robbery,14D20,18A,5000-5099,SUNFLOWER,-,-,1
2011-10-16,22,Robbery,13D20,18A,8900-8999,BROADWAY,ST,-,1
2011-10-16,23,Robbery,6B20,20A,400-499,PARKER,RD,W,1
2011-10-16,22,Robbery,6B20,13B,400-499,TIDWELL,RD,E,1
2011-10-17,01,Robbery,6B40,13H,8100-8199,NORTH,FWY,-,1
2011-10-17,02,Robbery,13D40,18A,10900-10999,TELEPHONE,RD,-,1
2011-10-17,02,Robbery,6B40,18M,9700-9799,NORTH,FWY,-,1
2011-06-17,04,Robbery,3B50,13B,0-99,BERRY,RD,-,1
2011-10-17,05,Robbery,15E40,13B,2600-2699,WESTRIDGE,ST,-,1
2011-10-17,05,Robbery,15E40,13B,2700-2799,WESTRIDGE,ST,-,1
2011-10-02,23,Robbery,6B60,20A,16900-16999,NORTHCHASE,DR,-,1
2011-10-17,12,Robbery,19G20,20A,4500-4599,KIRKWOOD,DR,S,1
2011-10-03,09,Robbery,4F30,18P,17400-17499,PARK ROW,-,-,1
2011-10-03,09,Robbery,15E20,02B,12400-12499,POST OAK,RD,S,1
2011-10-17,18,Robbery,14D30,18C,6900-6999,MARTIN LUTHER KING,BLVD,-,1
2011-10-17,18,Robbery,11H10,13S,6100-6199,GULF,FWY,-,1
2011-10-17,18,Robbery,7C20,11R,3200-3299,RUSSELL,-,-,1
2011-10-17,18,Robbery,3B10,18A,3200-3299,MANGUM,-,-,1
2011-10-17,18,Robbery,3B10,18A,4600-4699,34TH,ST,W,1
2011-10-17,03,Robbery,17E30,18A,10100-10199,GESSNER,DR,S,1
2011-10-17,18,Robbery,5F40,18U,7900-7999,FM 1960,-,W,1
2011-10-17,20,Robbery,10H40,13R,1200-1299,ELGIN,ST,-,1
2011-10-17,21,Robbery,6B40,13R,2200-2299,DOLLY WRIGHT,ST,-,1
2011-10-17,21,Robbery,18F50,18O,6800-6899,SOUTHWEST,FWY,-,1
2011-10-17,21,Robbery,6B60,13R,17100-17199,IMPERIAL VALLEY,DR,-,1
2011-10-17,22,Robbery,15E30,18A,7500-7599,KIRBY,DR,-,1
2011-10-17,22,Robbery,15E40,13R,7600-7699,KIRBY,DR,-,1
2011-10-17,22,Robbery,17E10,13R,6200-6299,ALDER,DR,-,1
2011-10-17,22,Robbery,14D20,18A,10000-10099,CULLEN,BLVD,-,1
2011-10-17,22,Robbery,17E10,13R,5700-5799,RAMPART,-,-,1
2011-10-16,22,Robbery,19G30,13R,7500-7599,COOK,RD,-,1
2011-10-11,23,Robbery,19G40,18O,9800-9899,KIRKWOOD,DR,S,1
2011-10-03,08,Robbery,19G40,13R,9500-9599,DAIRY ASHFORD,-,S,1
